sub_id_6,sub_id_5,sub_id_3,sub_id_2,campaign,campaign_id,datetime,cost,revenue,profit,clicks,campaign_unique_clicks,conversions,roi_confirmed,lp_clicks,cr,lp_ctr,revenue_to_cost_ratio,conversion_rate,profit_margin,cluster,recommendation,reason,priority,urgent,action_needed,potential_impact
25-07-2025 - US - Aldi - Creative 4,MV25-64 - Adset 3,120229247264480075,120229247264660075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753574318000,0.2096,0.0,-0.21,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0019036168720568,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,20.96
25-07-2025 - US - Aldi - Creative 4,MV25-64 - Adset 1,120229247264480075,120229247264610075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753594241000,0.2044,0.0,-0.2,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9784687941839816,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,20.44
25-07-2025 - DE - Xiaomi - Man - Creative 4,MV25-64 - Adset 2,120232532219850679,120232532220520679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753581926000,0.2,0.0,-0.2,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999950000249999,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,20.0
23-07-2025 - IT - Douglas - Woman - Creative 2,Adset #2,120230635990900628,120230636018250628,Facebook.com - Sweeps - SOI - Douglas - IT - UA18 - BM1 - Acc 6,406,1753571220000,0.1941,0.0,-0.19,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9788718244625221,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,19.41
26-07-2025 - DE - Xiaomi - Reviews - Creative 3,Adset #1,120232806512360679,120232806514880679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753581800000,0.19,0.0,-0.19,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999947368698059,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,19.0
26-07-2025 - DE - Makita - Reviews - Creative 1,Adset #2,120227651107880519,120227651124530519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753612763000,0.1725,0.0,-0.17,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9855015333244447,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,17.25
25-07-2025 - DE - Xiaomi - Man - Creative 1,MV25-64 - Adset 3,120232529859980679,120232530632610679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753624285000,0.17,0.0,-0.17,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999941176816607,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,17.0
25-07-2025 - DE - Xiaomi - Man - Creative 5,MV25-64 - Adset 1,120232532810460679,120232532810620679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753600786000,0.17,0.0,-0.17,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999941176816607,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,17.0
25-07-2025 - US - Aldi - Creative 4,MV25-64 - Adset 2,120229247264480075,120229247264730075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753618248000,0.1613,0.0,-0.16,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9919343339470927,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,16.13
25-07-2025 - US - Aldi - Creative 2,MV25-64 - Adset 4,120229247263580075,120229247264790075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753603885000,0.153,0.0,-0.15,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9803857491127509,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,15.299999999999999
21-06-2025 - IT.- Douglas - Creative 6,Adset #1,120230431327170628,120230431329150628,Facebook.com - Sweeps - SOI - Douglas - IT - UA18 - BM1 - Acc 6,406,1753584035000,0.1456,0.0,-0.15,1,1,0,-100.0,1,0,100,0.0,0.0,-1.030212704583073,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,14.56
25-07-2025 - US - Aldi - Creative 5,MV25-64 - Adset 3,120229247264340075,120229247264650075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753595262000,0.141,0.0,-0.14,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9929007595690813,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,14.099999999999998
25-07-2025 - US - Aldi - Creative 2,MV25-64 - Adset 3,120229247263580075,120229247264670075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753602959000,0.12,0.0,-0.12,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999916667361105,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,12.0
25-07-2025 - DE - Xiaomi - Man - Creative 5,MV25-64 - Adset 2,120232532810460679,120232532810590679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753585762000,0.09,0.0,-0.09,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999888890123443,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,9.0
23-07-2025 - DE - Xiaomi - Creative 1,Adset #3,120229974433090210,120229974485210210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753614359000,0.062,0.0,-0.06,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9677263269947258,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,6.2
04-06-2025 - UK - Dove - Overlay - Creative 2,Adset #2,120228518992860400,120228519073840400,Facebook.com - Sweeps - SOI - Dove - UK - UA25 - BM1 - Acc 3,210,1753525390000,0.01,0.0,-0.01,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999000099990002,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,1.0
25-07-2025 - DE - Xiaomi - Man - Creative 3,MV25-64 - Adset 5,120232531603680679,120232531603540679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753625586000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
04-07-2025 - SE - Marabou - UGC - Creative 1,Adset #4,120230366614230295,120230366654110295,Facebook.com - Sweeps - SOI - Marabou - SE - UA68 - BM1 - Acc 2,308,1753625576000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
25-07-2025 - DE - Xiaomi - Man - Creative 1,MV25-64 - Adset 1,120232529859980679,120232529859990679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753625510000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
28-04-2025 - SE - Malediven - TUI - Videos - Creative 1,Adset #5,120222339834050262,120222339862650262,Facebook.com - Sweeps - SOI - Malediven - SE - UA61 - BM1 - Acc 4,409,1753625504000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
26-07-2025 - DE - Lenor - Reviews 2 - Creative 2,Adset #5,120231899452660596,120231899838430596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753625502000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
23-07-2025 - DE - Rituals - Woman - Creative 2,Adset #4,120230627105940045,120230627161770045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753625498000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
22-07-2025 - SE - Marabou - Woman - 35-45 - Creative 1,Adset #1,120231357224920295,120231357227450295,Facebook.com - Sweeps - SOI - Marabou - SE - UA68 - BM1 - Acc 2,308,1753625488000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
23-07-2025 - IT - Douglas - Woman - Creative 3,Adset #1,120230636152280628,120230636157520628,Facebook.com - Sweeps - SOI - Douglas - IT - UA18 - BM1 - Acc 6,406,1753625481000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
04-06-2025 - UK - Dove - Overlay - Creative 2,Adset #5,120228518992860400,120228519116110400,Facebook.com - Sweeps - SOI - Dove - UK - UA25 - BM1 - Acc 3,210,1753625387000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
25-07-2025 - DE - Rituals - Creative 3,25-64 - Adset 5,120230831546050045,120230831546950045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753625362000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
10-07-2025 - DE - Makita - Creative 2,Adset #4,120226717318460519,120226717449140519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753625232000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
04-07-2025 - SE - Marabou - UGC - Creative 1,Adset #5,120230366614230295,120230366680140295,Facebook.com - Sweeps - SOI - Marabou - SE - UA68 - BM1 - Acc 2,308,1753625191000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
23-07-2025 - DE - Xiaomi - Creative 2,Adset #5,120229974586200210,120229974881440210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753625100000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
04-07-2025 - SE - Marabou - UGC - Creative 1,Adset #3,120230366614230295,120230366639690295,Facebook.com - Sweeps - SOI - Marabou - SE - UA68 - BM1 - Acc 2,308,1753625089000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
25-07-2025 - DE - Barilla - Creative 2,MV25-64 - Adset 4,120230191643550235,120230191644760235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753625025000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
25-07-2025 - DE - Xiaomi - Man - Creative 4,MV25-64 - Adset 5,120232532219850679,120232532220550679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753625006000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
23-07-2025 - DE - Makita - Man - Creative 2,Adset #4,120227403522120519,120227403688350519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753624995000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 5,Adset #3,120227495561110519,120227495627670519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753624972000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
25-07-2025 - US - Aldi - Creative 2,MV25-64 - Adset 5,120229247263580075,120229247264600075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753624845000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
07-07-2025 - US - Aldi - Creative 2,Adset #5,120227960801870075,120227960912670075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753624791000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
23-07-2025 - DE - Makita - Photo - Creative 5,Adset #2,120227446682300519,120227446692610519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753624744000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
22-07-2025 - UK - Lenor - Woman - 35-45 - Creative 3,Adset #1,120231859712530400,120231859713260400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753572492000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
23-07-2025 - UK - Lenor - Woman - Creative 5,Adset #4,120231940484510400,120231940534240400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753489645000,0.0,0.0,0.0,1,1,0,0.0,1,0,100,0.0,0.0,0.0,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,0.0
25-07-2025 - DE - Rituals - Creative 5,25-64 - Adset 1,120230831545890045,120230831545910045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753615988000,1.47,0.0,-1.47,1,1,0,-100.0,0,0,0,0.0,0.0,-0.999999319728354,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,147.0
23-07-2025 - DE - Makita - Photo - Creative 4,Adset #5,120227446635140519,120227446674910519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753539758000,1.37,0.0,-1.37,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999992700735255,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,137.0
26-07-2025 - DE - Lenor - Reviews 2 - Creative 4,Adset #5,120231900346500596,120231900418950596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753614730000,1.3667,0.0,-1.37,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0024138417986086,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,136.67000000000002
23-07-2025 - DE - Makita - Man - Creative 1,Adset #4,120227403362470519,120227403451780519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753615565000,1.335,0.0,-1.34,1,1,0,-100.0,0,0,0,0.0,0.0,-1.003744566483471,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,133.5
26-07-2025 - DE - Xiaomi - Reviews - Creative 1,Adset #5,120232805992200679,120232806143680679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753623060000,1.295,0.0,-1.3,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0038602286793603,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,129.5
25-07-2025 - DE - Lenor - Woman - Images - Creative 3,MV25-64 - Adset 3,120231726914000596,120231726914110596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753614854000,1.2944,0.0,-1.29,1,1,0,-100.0,0,0,0,0.0,0.0,-0.996599971724373,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,129.44
25-07-2025 - DE - Rituals - Creative 1,25-64 - Adset 4,120230831091010045,120230831537470045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753606165000,1.2743,0.0,-1.27,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9966248162718229,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,127.42999999999999
25-07-2025 - DE - Rituals - Creative 5,25-64 - Adset 3,120230831545890045,120230831546240045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753623989000,1.2567,0.0,-1.26,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0026251272180098,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,125.66999999999999
26-07-2025 - DE - Lenor - Review - Creative 5,Adset #5,120231894120240596,120231894778920596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753598629000,1.18,0.0,-1.18,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999991525430911,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,118.0
25-07-2025 - DE - Rituals - Creative 3,25-64 - Adset 2,120230831546050045,120230831546390045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753604244000,1.15,0.0,-1.15,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999991304355388,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,114.99999999999999
23-07-2025 - DE - Makita - Photo - Creative 5,Adset #5,120227446682300519,120227446712930519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753604931000,1.1,0.0,-1.1,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999990909099175,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,110.00000000000001
25-07-2025 - DE - Gillette - Creative 1,MV25-64 - Adset 5,120228985740590368,120228987067870368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753587515000,0.9957,0.0,-1.0,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0043175611955797,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,99.57000000000001
25-07-2025 - DE - Gillette - Creative 5,MV25-64 - Adset 3,120228987231070368,120228987231430368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753579331000,0.94,0.0,-0.94,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999989361713445,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,94.0
26-07-2025 - DE - Lenor - Reviews 2 - Creative 2,Adset #2,120231899452660596,120231899605560596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753600197000,0.93,0.0,-0.93,1,1,0,-100.0,0,0,0,0.0,0.0,-0.999998924732339,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,93.0
26-07-2025 - DE - Xiaomi - Reviews - Creative 5,Adset #1,120232807143550679,120232807145270679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753623039000,0.92,0.0,-0.92,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999989130446597,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,92.0
25-07-2025 - DE - Lenor - Woman - Images - Creative 4,MV25-64 - Adset 3,120231727220670596,120231727220790596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753545922000,0.91,0.0,-0.91,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999989011001087,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,91.0
25-07-2025 - DE - Gillette - Creative 5,MV25-64 - Adset 2,120228987231070368,120228987232220368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753583490000,0.8538,0.0,-0.85,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9955481429513434,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,85.38
26-07-2025 - DE - Lenor - Review - Creative 5,Adset #2,120231894120240596,120231894330180596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753603794000,0.85,0.0,-0.85,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999988235307958,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,85.0
25-07-2025 - DE - Barilla - Creative 3,MV25-64 - Adset 5,120230191643530235,120230191644770235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753542543000,0.8378,0.0,-0.84,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0026247283066025,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,83.78
23-07-2025 - DE - Rituals - Woman - Creative 5,Adset #1,120230627430160045,120230627430820045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753622738000,0.8308,0.0,-0.83,1,1,0,-100.0,0,0,0,0.0,0.0,-0.999035870202371,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,83.08
25-07-2025 - DE - Rituals - Creative 3,25-64 - Adset 3,120230831546050045,120230831546300045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753527789000,0.824,0.0,-0.82,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9951444233684182,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,82.39999999999999
26-07-2025 - DE - Lenor - Reviews 2 - Creative 3,Adset #3,120231899898560596,120231900102610596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753606271000,0.815,0.0,-0.82,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0061337348052333,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,81.5
23-07-2025 - DE - Rituals - Woman - Creative 5,Adset #5,120230627430160045,120230627769990045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753621391000,0.785,0.0,-0.79,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0063681447539556,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,78.5
25-07-2025 - DE - Barilla - Creative 1,MV25-64 - Adset 2,120230190686660235,120230191601320235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753610769000,0.775,0.0,-0.78,1,1,0,-100.0,0,0,0,0.0,0.0,-1.006450314257659,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,77.5
25-07-2025 - DE - Xiaomi - Man - Creative 5,MV25-64 - Adset 3,120232532810460679,120232532810540679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753552322000,0.7629,0.0,-0.76,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9961974096245777,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,76.29
23-07-2025 - DE - Rituals - Woman - Creative 4,Adset #3,120230627283350045,120230627398300045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753622265000,0.745,0.0,-0.75,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0067100581073045,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,74.5
26-07-2025 - DE - Lenor - Review - Creative 4,Adset #5,120231893397770596,120231893968110596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753621055000,0.735,0.0,-0.74,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0068013512906784,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,73.5
25-07-2025 - DE - Rituals - Creative 1,25-64 - Adset 1,120230831091010045,120230831091020045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753549299000,0.7229,0.0,-0.72,1,1,0,-100.0,0,0,0,0.0,0.0,-0.995987002369619,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,72.28999999999999
25-07-2025 - DE - Rituals - Creative 4,25-64 - Adset 5,120230831546100045,120230831546060045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753607970000,0.68,0.0,-0.68,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999985294139273,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,68.0
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 2,Adset #1,120227495042640519,120227495044230519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753607669000,0.6433,0.0,-0.64,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9948686540204352,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,64.33
26-07-2025 - DE - Lenor - Review - Creative 1,Adset #1,120231892780860596,120231892781600596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753604798000,0.64,0.0,-0.64,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999984375024413,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,64.0
23-07-2025 - DE - Rituals - Woman - Creative 5,Adset #4,120230627430160045,120230627477250045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753552899000,0.6333,0.0,-0.63,1,1,0,-100.0,0,0,0,0.0,0.0,-0.994787628631567,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,63.33
24-07-2025 - DE - Gillette - Man - Creative 4,Adset #4,120228794634080368,120228794856310368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753620158000,0.5893,0.0,-0.59,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0011861510501423,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,58.93000000000001
25-07-2025 - DE - Barilla - Creative 5,MV25-64 - Adset 1,120230191644290235,120230191643540235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753624621000,0.55,0.0,-0.55,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999981818214876,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,55.00000000000001
24-07-2025 - DE - Gillette - Man - Creative 3,Adset #3,120228794387900368,120228794412840368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753528115000,0.546,0.0,-0.55,1,1,0,-100.0,0,0,0,0.0,0.0,-1.007324162409959,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,54.6
25-07-2025 - DE - Xiaomi - Man - Creative 1,MV25-64 - Adset 2,120232529859980679,120232530632600679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753623554000,0.54,0.0,-0.54,1,1,0,-100.0,0,0,0,0.0,0.0,-0.9999981481515774,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,54.0
25-07-2025 - US - Aldi - Creative 5,MV25-64 - Adset 2,120229247264340075,120229247264720075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753612236000,0.535,0.0,-0.54,1,1,0,-100.0,0,0,0,0.0,0.0,-1.0093439077683966,0,TEST_SCALING,Low cost campaign - test small budget increase,5,False,False,53.5
